1615065062.9008706,13.8,23.9
1615065122.9702945,13.8,23.9
1615065183.043491,13.8,23.9
1615065243.1165614,13.8,23.9
1615065303.189753,13.8,23.9
1615065363.2626717,13.8,23.9
1615065423.335967,13.8,23.9
1615065483.4091003,13.8,23.9
1615065543.4779963,13.8,23.9
1615065603.5511582,13.8,23.9
1615065663.6243489,13.7,23.9
1615065723.697461,13.8,24.0
1615065783.7705386,13.7,23.9
1615065843.8436627,13.7,23.9
1615065903.9128783,13.7,23.9
1615065963.9859428,13.7,23.9
1615066024.0586278,13.7,23.9
1615066084.132098,13.7,23.9
1615066144.2051926,13.7,23.9
1615066204.2742424,13.7,24.0
1615066264.3475175,13.7,24.0
1615066324.4205945,13.7,23.9
1615066384.4935527,13.7,23.9
1615066444.5667274,13.7,23.9
1615066504.6397107,13.7,23.9
1615066564.7088497,13.7,23.9
1615066624.781889,13.7,24.0
1615066684.8551233,13.7,24.0
1615066744.9282196,13.7,24.0
1615066805.0014343,13.7,23.9
1615066865.070514,13.7,23.9
1615066925.143615,13.6,23.9
1615066985.2165594,13.6,23.9
1615067045.2897108,13.7,23.9
1615067105.3627155,13.7,23.9
1615067165.435719,13.7,23.9
1615067225.5047977,13.7,24.0
1615067285.5782988,13.6,23.9
1615067345.6513708,13.7,23.9
1615067405.7242706,13.7,23.9
1615067465.7976074,13.7,23.9
1615067525.8665273,13.7,23.9
1615067585.9394393,13.6,23.9
1615067646.0128539,13.6,23.9
1615067706.0859244,13.6,23.9
1615067766.1590776,13.6,23.8
1615067826.2320454,13.6,23.8
1615067886.3012433,13.6,23.9
1615067946.3744252,13.6,23.8
1615068006.447482,13.6,23.9
1615068066.5204234,13.6,23.9
1615068126.5933251,13.6,23.9
1615068186.666546,13.6,23.9
1615068246.735706,13.6,23.9
1615068306.8088157,13.6,23.9
1615068366.8818927,13.6,23.9
1615068426.9548717,13.6,23.9
1615068487.0278974,13.6,23.8
1615068547.0973568,13.6,23.8
1615068607.1701293,13.6,23.8
1615068667.2433255,13.6,23.8
1615068727.316338,13.6,23.8
1615068787.3893962,13.6,23.8
1615068847.4584305,13.6,23.8
1615068907.5315032,13.6,23.8
1615068967.6046576,13.6,23.8
1615069027.6780405,13.6,23.9
1615069087.7510066,13.6,23.9
1615069147.8200607,13.6,23.9
1615069207.893261,13.6,23.8
1615069267.9662483,13.5,23.8
1615069328.039298,13.6,23.8
1615069388.1124787,13.5,23.8
1615069448.1817327,13.5,23.7
1615069508.2547772,13.5,23.8
1615069568.327729,13.5,23.7
1615069628.4005613,13.5,23.9
1615069688.4739387,13.5,23.8
1615069748.5430996,13.5,23.9
1615069808.61622,13.5,23.8
1615069868.6893334,13.5,23.8
1615069928.762225,13.5,23.8
1615069988.8355062,13.6,23.8
1615070048.9087563,13.5,23.8
1615070108.977723,13.5,23.8
1615070169.0508964,13.5,23.8
1615070229.1239095,13.5,23.8
1615070289.1969912,13.5,23.7
1615070349.2701476,13.5,23.7
1615070409.3392973,13.5,23.7
1615070469.4123328,13.5,23.8
1615070529.4853938,13.5,23.8
1615070589.5581203,13.5,23.7
1615070649.6314082,13.5,23.7
1615070709.7007241,13.5,23.7
1615070769.7738574,13.5,23.7
1615070829.8469663,13.5,23.7
1615070889.9199271,13.5,23.7
1615070949.9891207,13.5,23.7
1615071010.0621762,13.5,23.7
1615071070.1353152,13.5,23.8
1615071130.2083652,13.5,23.8
1615071190.281471,13.5,23.7
1615071250.350515,13.5,23.7
1615071310.4237807,13.5,23.8
1615071370.4969447,13.5,23.7
1615071430.5700245,13.5,23.7
1615071490.642981,13.5,23.6
1615071550.7122087,13.5,23.7
1615071610.785194,13.5,23.6
1615071670.8580632,13.5,23.6
1615071730.9315035,13.5,23.7
1615071791.0044515,13.5,23.6
1615071851.0736883,13.4,23.6
1615071911.1467338,13.4,23.6
1615071971.2195737,13.5,23.6
1615072031.2928545,13.5,23.5
1615072091.361846,13.4,23.5
1615072151.4351082,13.4,23.6
1615072211.5075843,13.4,23.5
1615072271.5811033,13.4,23.5
1615072331.6542385,13.4,23.6
1615072391.7234545,13.4,23.6
1615072451.7967174,13.4,23.6
1615072511.8695462,13.4,23.5
1615072571.9428134,13.4,23.5
1615072632.0118437,13.4,23.6
1615072692.0850704,13.4,23.5
1615072752.1581008,13.4,23.5
1615072812.231219,13.4,23.5
1615072872.3004065,13.4,23.5
1615072932.3735154,13.4,23.6
1615072992.4466066,13.4,23.5
1615073052.51916,13.4,23.5
1615073112.588839,13.4,23.4
1615073172.6618297,13.4,23.4
1615073232.7348711,13.4,23.5
1615073292.807852,13.4,23.5
1615073352.877197,13.4,23.5
1615073412.9503055,13.4,23.5
1615073473.023173,13.4,23.4
1615073533.0962865,13.4,23.4
1615073593.165535,13.4,23.4
1615073653.238629,13.4,23.4
1615073713.3116896,13.4,23.4
1615073773.384854,13.4,23.4
1615073833.453862,13.4,23.4
1615073893.5269806,13.4,23.3
1615073953.6001003,13.4,23.3
1615074013.6731412,13.4,23.3
1615074073.7420256,13.4,23.3
1615074133.8154447,13.4,23.4
1615074193.8886125,13.4,23.4
1615074253.9612477,13.4,23.4
1615074314.0305624,13.4,23.4
1615074374.103728,13.4,23.2
1615074434.1767685,13.3,23.3
1615074494.249945,13.4,23.4
1615074554.3189847,13.4,23.3
1615074614.392089,13.3,23.3
1615074674.465128,13.3,23.3
1615074734.5382035,13.3,23.3
1615074794.6074626,13.3,23.3
1615074854.680391,13.3,23.3
1615074914.753562,13.3,23.3
1615074974.8267233,13.3,23.3
1615075034.8959074,13.3,23.2
1615075094.9688764,13.3,23.3
1615075155.0420296,13.3,23.3
1615075215.1151533,13.3,23.3
1615075275.1842527,13.3,23.2
1615075335.2574224,13.3,23.3
1615075395.3304458,13.3,23.3
1615075455.403621,13.3,23.3
1615075515.4724853,13.3,23.2
1615075575.5457764,13.3,23.2
1615075635.6189053,13.3,23.3
1615075695.6918557,13.3,23.2
1615075755.761061,13.3,23.3
1615075815.8341815,13.3,23.2
1615075875.9071712,13.3,23.2
1615075935.980246,13.3,23.3
1615075996.0492427,13.3,23.2
1615076056.1225584,13.3,23.2
1615076116.1956072,13.3,23.2
1615076176.2687135,13.3,23.2
1615076236.3377607,13.3,23.2
1615076296.411009,13.3,23.2
1615076356.4840329,13.3,23.2
1615076416.557055,13.3,23.2
1615076476.6262512,13.3,23.2
1615076536.6992736,13.3,23.2
1615076596.7724364,13.3,23.2
1615076656.845458,13.3,23.2
1615076716.9145937,13.3,23.2
1615076776.9875758,13.2,23.1
1615076837.060736,13.3,23.1
1615076897.1298118,13.3,23.1
1615076957.2030234,13.2,23.1
1615077017.276196,13.2,23.0
1615077077.3491752,13.3,23.2
1615077137.4182038,13.2,23.1
1615077197.491298,13.2,23.0
1615077257.5643816,13.2,23.0
1615077317.637527,13.2,23.0
1615077377.7067611,13.2,23.1
1615077437.7796724,13.2,23.1
1615077497.8528159,13.2,23.1
1615077557.9218478,13.2,23.1
1615077617.995062,13.2,23.1
1615077678.0681715,13.2,23.0
1615077738.1409488,13.2,22.9
1615077798.2100704,13.2,22.9
1615077858.2834704,13.2,23.0
1615077918.3564425,13.2,23.0
1615077978.4254928,13.2,23.1
1615078038.498666,13.2,23.0
1615078098.5716393,13.2,23.0
1615078158.6448867,13.2,23.0
1615078218.7138793,13.2,23.0
1615078278.7872522,13.2,23.1
1615078338.8602822,13.2,23.0
1615078398.933333,13.2,23.0
1615078459.0023508,13.2,23.0
1615078519.075482,13.2,23.0
1615078579.1485693,13.2,23.0
1615078639.217372,13.2,23.0
1615078699.2907312,13.2,23.0
1615078759.363662,13.2,23.0
1615078819.4330761,13.2,23.0
1615078879.5056174,13.2,23.0
1615078939.5791264,13.2,23.0
1615078999.6522157,13.2,22.9
1615079059.7213125,13.2,23.0
1615079119.7944505,13.1,23.0
1615079179.8675828,13.2,23.0
1615079239.9367595,13.1,23.0
1615079300.009763,13.1,22.9
1615079360.082879,13.2,22.9
1615079420.1557546,13.2,22.9
1615079480.2251976,13.2,22.9
1615079540.298428,13.2,22.9
1615079600.3711195,13.2,22.9
1615079660.4403343,13.2,22.9
1615079720.51343,13.1,22.9
1615079780.5866392,13.1,22.9
1615079840.6597898,13.1,22.9
1615079900.7288287,13.1,22.9
1615079960.8017106,13.1,22.9
1615080020.8748136,13.1,22.8
1615080080.9439251,13.1,22.9
1615080141.0171635,13.2,22.9
1615080201.0902302,13.2,22.9
1615080261.163339,13.1,22.9
1615080321.2324064,13.1,22.9
1615080381.3055918,13.1,22.9
1615080441.378576,13.1,22.8
1615080501.4477005,13.1,22.9
1615080561.5205112,13.1,22.8
1615080621.5936687,13.1,22.9
1615080681.6670477,13.1,22.8
1615080741.7360048,13.1,22.9
1615080801.8091328,13.1,22.8
1615080861.8823493,13.1,22.7
1615080921.9514732,13.1,22.8
1615080982.024557,13.1,22.8
1615081042.097312,13.1,22.9
1615081102.1664534,13.1,22.9
1615081162.239702,13.1,22.8
1615081222.312836,13.1,22.8
1615081282.3859327,13.1,22.8
1615081342.455022,13.1,22.8
1615081402.5280316,13.1,22.8
1615081462.6013033,13.1,22.7
1615081522.6703777,13.1,22.8
1615081582.7432926,13.1,22.8
1615081642.8164916,13.1,22.8
1615081702.8897543,13.1,22.8
1615081762.9588296,13.1,22.8
1615081823.0318236,13.1,22.8
1615081883.104887,13.1,22.7
1615081943.1738014,13.1,22.7
1615082003.2470498,13.1,22.8
1615082063.320178,13.1,22.8
1615082123.393337,13.1,22.7
1615082183.4623508,13.1,22.8
1615082243.5355184,13.1,22.7
1615082303.6084442,13.1,22.7
1615082363.677629,13.1,22.8
1615082423.7508318,13.1,22.8
1615082483.823756,13.1,22.7
1615082543.893103,13.1,22.7
1615082603.9660351,13.1,22.7
1615082664.0391088,13.0,22.7
1615082724.1123617,13.0,22.7
1615082784.1812236,13.1,22.7
1615082844.2543263,13.0,22.7
1615082904.3275225,13.0,22.7
1615082964.3966043,13.0,22.6
1615083024.4696631,13.0,22.6
1615083084.542419,13.0,22.5
1615083144.6118515,13.0,22.6
1615083204.6849484,13.0,22.6
1615083264.7581,13.0,22.6
1615083324.8269224,13.0,22.6
1615083384.900289,13.0,22.5
1615083444.9732163,13.0,22.6
1615083505.042467,13.0,22.6
1615083565.115471,13.0,22.5
1615083625.1885514,13.0,22.5
1615083685.2576969,13.0,22.6
1615083745.3309314,13.0,22.6
1615083805.403844,13.0,22.6
1615083865.473207,13.0,22.6
1615083925.5460563,13.0,22.5
1615083985.6191308,13.0,22.5
1615084045.6882415,13.0,22.6
1615084105.761362,13.0,22.6
1615084165.834554,13.0,22.6
1615084225.9035444,13.0,22.6
1615084285.9765944,13.0,22.6
1615084346.0498624,13.0,22.6
1615084406.118831,13.0,22.5
1615084466.1920094,13.0,22.5
1615084526.2649446,13.0,22.6
1615084586.3339612,13.0,22.6
1615084646.4071865,13.0,22.5
1615084706.480278,13.0,22.5
1615084766.5494053,13.0,22.5
1615084826.622418,13.0,22.5
1615084886.6955984,13.0,22.6
1615084946.7646933,13.0,22.6
1615085006.8377695,13.0,22.6
1615085066.910775,13.0,22.5
1615085126.9798555,13.0,22.5
1615085187.0530298,13.0,22.5
1615085247.1260633,13.0,22.5
1615085307.1952243,13.0,22.4
1615085367.268179,13.0,22.5
1615085427.3413877,13.0,22.5
1615085487.41054,13.0,22.5
1615085547.4833183,12.9,22.5
1615085607.5567107,13.0,22.5
1615085667.6258142,13.0,22.5
1615085727.698564,13.0,22.5
1615085787.7719548,13.0,22.5
1615085847.8409433,13.0,22.5
1615085907.9140682,13.0,22.4
1615085967.987258,13.0,22.5
1615086028.056308,12.9,22.5
1615086088.1287472,13.0,22.5
1615086148.1985683,12.9,22.5
1615086208.271655,12.9,22.5
1615086268.3445017,12.9,22.5
1615086328.413802,12.9,22.5
1615086388.486765,12.9,22.5
1615086448.5596812,12.9,22.5
1615086508.629071,12.9,22.4
1615086568.701978,12.9,22.5
1615086628.7752512,12.9,22.5
1615086688.844328,12.9,22.5
1615086748.9175289,12.9,22.4
1615086808.9904552,12.9,22.5
1615086869.0595675,12.9,22.4
1615086929.1323187,12.9,22.4
1615086989.2016242,12.9,22.4
1615087049.2749937,12.9,22.5
1615087109.3479376,12.9,22.4
1615087169.417152,12.9,22.4
1615087229.490272,12.9,22.4
1615087289.5630617,12.9,22.4
1615087349.6324506,12.9,22.4
1615087409.7054372,12.9,22.4
1615087469.778424,12.9,22.3
1615087529.8476546,12.9,22.4
1615087589.9207346,12.9,22.4
1615087649.9938533,12.9,22.3
1615087710.0626228,12.9,22.2
1615087770.135948,12.9,22.4
1615087830.209104,12.9,22.5
1615087890.2780812,12.9,22.4
1615087950.351286,12.9,22.4
1615088010.4203043,12.9,22.3
1615088070.4935224,12.9,22.3
1615088130.566462,12.9,22.4
1615088190.6357234,12.9,22.3
1615088250.7086635,12.9,22.4
1615088310.7817013,12.9,22.3
1615088370.8509266,12.9,22.4
1615088430.924058,12.9,22.4
1615088490.9970734,12.9,22.3
1615088551.0659509,12.9,22.4
1615088611.139355,12.9,22.4
1615088671.2122684,12.9,22.3
1615088731.281596,12.9,22.3
1615088791.3544037,12.9,22.4
1615088851.427664,12.9,22.3
1615088911.496465,12.8,22.2
1615088971.5698137,12.9,22.3
1615089031.6429093,12.9,22.2
1615089091.7120235,12.8,22.2
1615089151.7852151,12.9,22.3
1615089211.8581161,12.9,22.2
1615089271.927082,12.9,22.3
1615089332.0003335,12.9,22.2
1615089392.0734515,12.9,22.3
1615089452.142536,12.8,22.2
1615089512.215825,12.8,22.2
1615089572.288679,12.8,22.2
1615089632.3579013,12.8,22.2
1615089692.430965,12.9,22.3
1615089752.5040684,12.8,22.1
1615089812.5728436,12.8,22.1
1615089872.6462438,12.8,22.1
1615089932.7193592,12.8,22.1
1615089992.7884388,12.8,22.1
1615090052.8616152,12.8,22.1
1615090112.934602,12.8,22.2
1615090173.0034788,12.8,22.1
1615090233.0768037,12.8,22.0
1615090293.1498804,12.8,22.1
1615090353.2188554,12.8,22.1
1615090413.2918794,12.8,22.1
1615090473.3651516,12.8,22.0
1615090533.4342618,12.8,22.0
1615090593.506827,12.8,22.0
1615090653.5804296,12.8,22.1
1615090713.64945,12.8,22.2
1615090773.7225657,12.8,22.1
1615090833.795711,12.8,22.1
1615090893.8648143,12.8,22.1
1615090953.9376712,12.8,22.0
1615091014.0068555,12.8,22.1
1615091074.0798872,12.8,22.1
1615091134.1532018,12.8,22.1
1615091194.2221925,12.8,22.1
1615091254.2949216,12.8,22.1
1615091314.3682892,12.8,22.0
1615091374.4370675,12.8,22.1
1615091434.510424,12.8,21.9
1615091494.5837805,12.8,22.0
1615091554.652771,12.8,22.0
1615091614.7257853,12.8,22.0
1615091674.7989373,12.8,22.0
1615091734.867869,12.8,22.0
1615091794.9411457,12.8,22.1
1615091855.0137851,12.8,22.1
1615091915.0833178,12.8,22.0
1615091975.1564987,12.7,22.0
1615092035.2294793,12.8,22.1
1615092095.2985659,12.8,22.0
1615092155.3716257,12.8,22.0
1615092215.4447773,12.8,22.0
1615092275.5135422,12.7,22.0
1615092335.5868409,12.8,22.0
1615092395.6599507,12.8,22.0
1615092455.729134,12.7,22.0
1615092515.8022153,12.8,22.1
1615092575.8752449,12.7,22.0
1615092635.9445338,12.7,22.0
1615092696.0175254,12.7,22.0
1615092756.0906234,12.7,21.9
1615092816.159754,12.7,21.9
1615092876.2328498,12.8,22.0
1615092936.3058355,12.7,22.0
1615092996.3788402,12.7,22.0
1615093056.4481194,12.8,22.0
1615093116.5211132,12.8,22.0
1615093176.5903606,12.8,22.0
1615093236.663285,12.7,22.0
1615093296.73621,12.7,22.0
1615093356.809573,12.7,21.9
1615093416.8786333,12.7,22.0
1615093476.9515483,12.8,22.0
1615093537.0249326,12.7,21.9
1615093597.0937784,12.7,22.0
1615093657.1671429,12.8,21.9
1615093717.2398434,12.7,22.0
1615093777.309242,12.7,21.9
1615093837.382266,12.7,22.0
1615093897.4553695,12.7,22.0
1615093957.5285072,12.7,22.0
1615094017.597552,12.7,21.9
1615094077.670835,12.7,22.0
1615094137.7438338,12.7,21.9
1615094197.8127804,12.7,22.0
1615094257.8859327,12.7,21.9
1615094317.95893,12.7,21.9
1615094378.0321023,12.7,22.0
1615094438.1013718,12.7,21.9
1615094498.1743739,12.7,21.9
1615094558.2474396,12.7,21.9
1615094618.3166225,12.7,21.8
1615094678.3896205,12.7,21.9
1615094738.462432,12.7,21.9
1615094798.531742,12.7,21.8
1615094858.6048944,12.7,21.9
1615094918.6780806,12.7,21.8
1615094978.7507792,12.7,21.8
1615095038.8202517,12.7,21.9
1615095098.8932605,12.7,21.9
1615095158.9665124,12.7,21.9
1615095219.0356393,12.7,21.9
1615095279.1087053,12.7,21.9
1615095339.1818743,12.7,21.9
1615095399.250582,12.7,21.9
1615095459.3238797,12.7,21.8
1615095519.3969119,12.7,21.7
1615095579.4701743,12.7,21.8
1615095639.5391493,12.7,21.7
1615095699.612132,12.7,21.7
1615095759.685234,12.7,21.8
1615095819.754514,12.7,21.9
1615095879.8276153,12.7,21.8
1615095939.900785,12.7,21.7
1615095999.9696536,12.7,21.8
1615096060.0425525,12.7,21.8
1615096120.1157346,12.7,21.6
1615096180.185138,12.7,21.7
1615096240.2583163,12.7,21.8
1615096300.331144,12.7,21.8
1615096360.400306,12.7,21.8
1615096420.4734042,12.7,21.7
1615096480.5463974,12.7,21.7
1615096540.619575,12.7,21.7
1615096600.6885772,12.7,21.7
1615096660.7617726,12.7,21.8
1615096720.83493,12.7,21.8
1615096780.903951,12.7,21.7
1615096840.977039,12.7,21.8
1615096901.0501916,12.7,21.8
1615096961.1192698,12.7,21.7
1615097021.1923838,12.7,21.8
1615097081.2655184,12.7,21.6
1615097141.3347242,12.7,21.6
1615097201.4077797,12.7,21.8
1615097261.4806137,12.7,21.7
1615097321.5498166,12.7,21.7
1615097381.6228938,12.7,21.7
1615097441.696058,12.7,21.7
1615097501.76508,12.7,21.6
1615097561.8381803,12.7,21.7
1615097621.9111934,12.7,21.7
1615097681.984453,12.7,21.7
1615097742.0535133,12.7,21.7
1615097802.126469,12.7,21.5
1615097862.199706,12.7,21.7
1615097922.2687736,12.7,21.6
1615097982.3417509,12.7,21.6
1615098042.4149559,12.7,21.7
1615098102.4840868,12.7,21.7
1615098162.55687,12.7,21.6
1615098222.630067,12.8,21.7
1615098282.6991682,12.9,21.6
1615098342.7721431,13.0,21.5
1615098402.845267,13.1,21.7
1615098462.9145122,13.2,21.5
1615098522.98751,13.2,21.4
1615098583.0604837,13.3,21.4
1615098643.1296818,13.5,21.6
1615098703.2028196,13.6,21.5
1615098763.275941,13.7,21.6
1615098823.348589,13.8,21.5
1615098883.418063,13.9,21.5
1615098943.4912212,14.0,21.4
1615099003.5643377,14.1,21.4
1615099063.6372943,14.1,21.4
1615099123.706417,14.3,21.5
1615099183.779618,14.3,21.6
1615099243.8527055,14.4,21.6
1615099303.9257507,14.5,21.6
1615099363.9988337,14.5,21.7
1615099424.0719004,14.6,21.6
1615099484.1411793,14.6,21.7
1615099544.2142642,14.7,22.0
1615099604.2872999,14.7,22.2
1615099664.3602483,14.8,22.4
1615099724.4334302,14.8,22.1
1615099784.5061293,14.9,22.0
1615099844.5797703,14.9,22.0
1615099904.6488793,15.0,22.0
1615099964.722063,15.0,22.0
1615100024.7949615,15.1,22.3
1615100084.8682673,15.2,22.4
1615100144.941554,15.2,22.3
1615100205.0146418,15.2,22.2
1615100265.0868106,15.2,22.1
1615100325.1604495,15.2,22.4
1615100385.2335548,15.2,22.6
1615100445.306673,15.1,22.9
1615100505.3798466,15.1,22.9
1615100565.4527965,15.1,22.9
1615100625.5258276,15.1,22.8
1615100685.5989497,15.2,22.9
1615100745.672021,15.2,22.8
1615100805.7412162,15.2,22.8
1615100865.814383,15.2,22.6
1615100925.8873017,15.3,22.7
